scenario_id,base_arrival_rate_per_hour,queue_threshold,wait_threshold_hours,p_respiratory,p_cardio,p_trauma,p_psych,p_generic,arrival_profile_type,daily_budget_cap,arr_share_h00,arr_share_h01,arr_share_h02,arr_share_h03,arr_share_h04,arr_share_h05,arr_share_h06,arr_share_h07,arr_share_h08,arr_share_h09,arr_share_h10,arr_share_h11,arr_share_h12,arr_share_h13,arr_share_h14,arr_share_h15,arr_share_h16,arr_share_h17,arr_share_h18,arr_share_h19,arr_share_h20,arr_share_h21,arr_share_h22,arr_share_h23,evt1_present,evt1_start_hour,evt1_duration,evt1_arrival_multiplier,evt1_mult_respiratory,evt1_mult_cardio,evt1_mult_trauma,evt1_mult_psych,evt1_mult_generic,evt2_present,evt2_start_hour,evt2_duration,evt2_arrival_multiplier,evt2_mult_respiratory,evt2_mult_cardio,evt2_mult_trauma,evt2_mult_psych,evt2_mult_generic,evt3_present,evt3_start_hour,evt3_duration,evt3_arrival_multiplier,evt3_mult_respiratory,evt3_mult_cardio,evt3_mult_trauma,evt3_mult_psych,evt3_mult_generic,evt4_present,evt4_start_hour,evt4_duration,evt4_arrival_multiplier,evt4_mult_respiratory,evt4_mult_cardio,evt4_mult_trauma,evt4_mult_psych,evt4_mult_generic,evt5_present,evt5_start_hour,evt5_duration,evt5_arrival_multiplier,evt5_mult_respiratory,evt5_mult_cardio,evt5_mult_trauma,evt5_mult_psych,evt5_mult_generic,evt6_present,evt6_start_hour,evt6_duration,evt6_arrival_multiplier,evt6_mult_respiratory,evt6_mult_cardio,evt6_mult_trauma,evt6_mult_psych,evt6_mult_generic,ga_selection,ga_seed,ga_replications,ga_population_size,ga_generations,mean_error_best,best_rt,best_cardio,best_radio,best_mh,best_physician,best_pa,best_nurse
ds-0028-real,24.35439152,16,0.89170940,0.21858669,0.21844874,0.29770171,0.16990394,0.09535891,real_hourly,108469.96409693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00044905,0.11068119,0.13436754,0.10425053,0.13498281,0.03901140,0.01929660,0.08497333,0.08311156,0.04062605,0.00954058,0.09318082,0.05797769,0.05870200,0.02078165,0.00690189,0.00116533,1,95.0,30.0,1.0,2.0,1.0,1.0,1.0,1.0,1,55.0,34.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,569,5,16,8,0.07668555,7,8,4,6,1,12,4
ds-0029-real,26.48913968,12,2.15405809,0.11743109,0.09006597,0.28535103,0.10794265,0.39920926,real_hourly,110453.53613607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00048282,0.09700249,0.13109574,0.11886443,0.12076503,0.05759693,0.00969457,0.09334103,0.06727544,0.04551127,0.00701247,0.09746408,0.07601249,0.05280636,0.01576786,0.00822961,0.00107740,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,570,5,16,8,0.16741321,8,4,6,9,1,14,8
ds-0030-flat,22.18583381,12,1.28849421,0.35999136,0.04748395,0.26007946,0.18443788,0.14800736,flat,105133.37821809,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,102.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1,40.0,6.0,1.0,1.0,1.6,1.0,1.0,1.0,1,120.0,11.0,1.08,1.2,1.0,2.6,1.0,1.0,1,98.0,25.0,1.0,1.0,1.0,1.0,2.2,1.0,1,103.0,6.0,1.12,4.5,1.0,1.0,1.0,1.0,1,151.0,8.0,1.0,1.0,1.2,1.0,1.0,1.4,lexicase,571,5,16,8,0.08489997,13,4,6,12,4,1,4
ds-0031-flat,17.41064122,11,1.70142577,0.17570061,0.04109427,0.43389089,0.14356062,0.20575361,flat,66956.73948356,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,126.0,28.0,1.0,2.0,1.0,1.0,1.0,1.0,1,119.0,10.0,1.0,1.0,1.6,1.0,1.0,1.0,1,56.0,30.0,1.08,1.2,1.0,2.6,1.0,1.0,1,87.0,7.0,1.0,1.0,1.0,1.0,2.2,1.0,1,74.0,30.0,1.12,4.5,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,572,5,16,8,0.10080856,5,2,5,5,1,3,6
ds-0032-real,33.88723486,9,1.40702801,0.19097001,0.26748896,0.12664783,0.14004358,0.27484962,real_hourly,74713.22336671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00039599,0.10206112,0.15467068,0.14842811,0.09198574,0.05589817,0.01137457,0.08285566,0.06162774,0.04212783,0.00573606,0.07042352,0.09349635,0.05197903,0.01719996,0.00854701,0.00119247,1,76.0,28.0,1.0,2.0,1.0,1.0,1.0,1.0,1,66.0,6.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,573,5,16,8,0.17650103,8,4,0,5,1,3,30
ds-0033-flat,23.24771055,17,2.02962023,0.22254663,0.27088179,0.31801882,0.03005410,0.15849866,flat,107431.30525966,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,55.0,22.0,1.0,2.0,1.0,1.0,1.0,1.0,1,45.0,13.0,1.0,1.0,1.6,1.0,1.0,1.0,1,30.0,25.0,1.08,1.2,1.0,2.6,1.0,1.0,1,23.0,10.0,1.0,1.0,1.0,1.0,2.2,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,574,5,16,8,0.09015783,5,4,7,7,3,7,8
ds-0034-flat,26.94885799,18,1.75452243,0.34946279,0.21929987,0.07596129,0.20204621,0.15322985,flat,84904.22112301,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,76.0,27.0,1.0,2.0,1.0,1.0,1.0,1.0,1,91.0,15.0,1.0,1.0,1.6,1.0,1.0,1.0,1,149.0,13.0,1.08,1.2,1.0,2.6,1.0,1.0,1,11.0,12.0,1.0,1.0,1.0,1.0,2.2,1.0,1,26.0,21.0,1.12,4.5,1.0,1.0,1.0,1.0,1,131.0,13.0,1.0,1.0,1.2,1.0,1.0,1.4,lexicase,575,5,16,8,0.08510883,11,4,4,8,1,4,11
ds-0035-real,17.30739491,9,1.56756650,0.21225001,0.29331959,0.08609416,0.25078663,0.15754961,real_hourly,131019.99206279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00030428,0.09755467,0.10859370,0.14984810,0.08979618,0.05862478,0.01656922,0.10823093,0.07365031,0.03565453,0.00636933,0.10160955,0.07390234,0.05208928,0.01893843,0.00693988,0.00132449,1,114.0,31.0,1.0,2.0,1.0,1.0,1.0,1.0,1,37.0,27.0,1.0,1.0,1.6,1.0,1.0,1.0,1,47.0,11.0,1.08,1.2,1.0,2.6,1.0,1.0,1,132.0,19.0,1.0,1.0,1.0,1.0,2.2,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,576,5,16,8,0.08664063,9,6,4,13,5,11,9
ds-0036-flat,26.64639229,17,1.15008755,0.25276446,0.11573334,0.24459538,0.03913508,0.34777174,flat,126508.70785141,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,77.0,25.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,577,5,16,8,0.14281438,11,7,5,13,5,4,4
ds-0037-flat,21.09806518,9,1.65114327,0.06127781,0.37741062,0.19575158,0.17132670,0.19423330,flat,55832.09300728,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,73.0,34.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,578,5,16,8,0.12069293,4,4,2,6,1,1,6
ds-0038-real,12.60606852,10,1.52253229,0.27998081,0.18368773,0.11160321,0.27761901,0.14710923,real_hourly,110895.00399083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00029904,0.13131832,0.18120100,0.12128300,0.10503522,0.03662327,0.01427094,0.10092690,0.05377249,0.03093366,0.00608066,0.06399764,0.07987022,0.04133191,0.02143952,0.01027781,0.00133840,1,31.0,34.0,1.0,2.0,1.0,1.0,1.0,1.0,1,101.0,35.0,1.0,1.0,1.6,1.0,1.0,1.0,1,82.0,31.0,1.08,1.2,1.0,2.6,1.0,1.0,1,3.0,11.0,1.0,1.0,1.0,1.0,2.2,1.0,1,9.0,10.0,1.12,4.5,1.0,1.0,1.0,1.0,1,128.0,21.0,1.0,1.0,1.2,1.0,1.0,1.4,lexicase,579,5,16,8,0.08269828,11,7,5,11,1,8,8
ds-0039-real,16.29187906,10,2.09054068,0.03004660,0.15908766,0.31886713,0.18488565,0.30711297,real_hourly,123642.52432876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00031551,0.08328604,0.12144144,0.16097538,0.10659806,0.06278492,0.01388230,0.09714194,0.04806895,0.05043507,0.00936344,0.10458323,0.07155062,0.04467620,0.01710370,0.00639904,0.00139416,1,153.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,580,5,16,8,0.13531820,10,5,5,9,5,8,7
ds-0040-flat,34.22290148,17,1.11836747,0.21094763,0.18697978,0.26436924,0.25933916,0.07836419,flat,111500.08039243,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,581,5,16,8,0.06725353,13,7,6,8,2,4,7
ds-0001-real,15.81513189,17,1.16407332,0.11624835,0.24003465,0.29172616,0.17239968,0.17959116,real_hourly,82106.65596072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00029805,0.08554140,0.14310180,0.14029724,0.10409276,0.05112457,0.01333898,0.09812129,0.07127942,0.05038905,0.00671562,0.08262808,0.07920914,0.04994921,0.01450549,0.00864816,0.00075975,1,64.0,14.0,1.0,2.0,1.0,1.0,1.0,1.0,1,139.0,7.0,1.0,1.0,1.6,1.0,1.0,1.0,1,5.0,8.0,1.08,1.2,1.0,2.6,1.0,1.0,1,92.0,28.0,1.0,1.0,1.0,1.0,2.2,1.0,1,128.0,8.0,1.12,4.5,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,492,5,16,8,0.09978608,6,4,4,7,1,2,18
ds-0002-flat,19.28634732,11,1.60265920,0.09833355,0.34627810,0.10185278,0.41027372,0.04326186,flat,47339.02678310,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,53.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1,62.0,14.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,493,5,16,8,0.07690693,2,3,1,9,1,2,5
ds-0003-real,19.07714964,18,0.83683687,0.34536302,0.32857234,0.04772810,0.19417635,0.08416019,real_hourly,77302.90946891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00030309,0.10526455,0.12101581,0.12931110,0.11473392,0.04566576,0.01456369,0.11561532,0.06115361,0.03836865,0.00621070,0.09852645,0.08696421,0.03418852,0.01790630,0.00901908,0.00118927,1,38.0,29.0,1.0,2.0,1.0,1.0,1.0,1.0,1,74.0,32.0,1.0,1.0,1.6,1.0,1.0,1.0,1,92.0,9.0,1.08,1.2,1.0,2.6,1.0,1.0,1,13.0,24.0,1.0,1.0,1.0,1.0,2.2,1.0,1,99.0,20.0,1.12,4.5,1.0,1.0,1.0,1.0,1,29.0,35.0,1.0,1.0,1.2,1.0,1.0,1.4,lexicase,494,5,16,8,0.06694141,10,5,2,5,1,7,7
ds-0004-flat,10.58127784,15,1.69688028,0.36465023,0.24211925,0.04886687,0.09698854,0.24737511,flat,89284.60618000,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,495,5,16,8,0.11841331,15,6,3,8,2,0,9
ds-0005-real,31.48162865,9,1.34108464,0.10339003,0.08291601,0.17767615,0.32198513,0.31403268,real_hourly,101705.14009164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00038331,0.13693488,0.17469790,0.08349262,0.09309504,0.05037342,0.01605113,0.11890235,0.06513951,0.03311427,0.00699542,0.07684599,0.06870411,0.04661928,0.02018176,0.00743795,0.00103106,1,35.0,11.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,496,5,16,8,0.14323680,7,4,4,12,1,6,24
ds-0006-flat,32.12088391,18,1.02955349,0.26739677,0.12143666,0.05402397,0.31694284,0.24019976,flat,86560.02274148,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,52.0,22.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,497,5,16,8,0.11656269,11,4,2,16,1,11,5
ds-0007-real,10.60141039,14,1.15784648,0.22584881,0.32927996,0.15588850,0.09117889,0.19780384,real_hourly,89191.56269923,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00042899,0.11743936,0.17998546,0.10665610,0.11393655,0.06055893,0.01212453,0.08241260,0.06372195,0.04070955,0.00801402,0.07283347,0.06114611,0.05071478,0.01971948,0.00881788,0.00078023,1,116.0,30.0,1.0,2.0,1.0,1.0,1.0,1.0,1,131.0,22.0,1.0,1.0,1.6,1.0,1.0,1.0,1,126.0,23.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,498,5,16,8,0.09959774,6,5,3,3,1,11,11
ds-0008-real,29.88537229,16,1.67914306,0.26533962,0.39357440,0.12898001,0.16443374,0.04767224,real_hourly,116500.01476591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00048095,0.10923944,0.13632263,0.09151150,0.13156171,0.05975451,0.01685218,0.09761041,0.05804556,0.03736014,0.00909623,0.09904876,0.08077412,0.04715940,0.01669738,0.00740472,0.00108036,1,117.0,14.0,1.0,2.0,1.0,1.0,1.0,1.0,1,139.0,17.0,1.0,1.0,1.6,1.0,1.0,1.0,1,33.0,17.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,499,5,16,8,0.06268990,9,7,7,12,1,5,10
ds-0009-flat,33.70312528,8,1.36704985,0.19194149,0.18091505,0.21955717,0.15284623,0.25474006,flat,60630.75525361,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,34.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1,128.0,8.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,500,5,16,8,0.14825345,8,3,3,7,1,1,8
ds-0010-real,26.45798392,8,1.97672651,0.27560043,0.26790827,0.03257686,0.30584996,0.11806448,real_hourly,99545.73343138,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00035932,0.09865666,0.13531534,0.15751838,0.10472081,0.03917933,0.01300345,0.09095197,0.05535061,0.03100232,0.00935622,0.10530749,0.09040424,0.04108934,0.01730176,0.00916088,0.00132188,1,142.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,1,25.0,32.0,1.0,1.0,1.6,1.0,1.0,1.0,1,77.0,22.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,501,5,16,8,0.08087405,17,8,3,15,1,0,11
ds-0011-real,11.51512689,9,1.95474385,0.17334526,0.36363908,0.02598160,0.11182877,0.32520529,real_hourly,106341.29724852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00034340,0.14452431,0.10372567,0.14694356,0.08938506,0.05545949,0.01174721,0.10478313,0.05757120,0.03779669,0.00762259,0.08437667,0.09432616,0.03863342,0.01526494,0.00668897,0.00080753,1,92.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1,38.0,8.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,502,5,16,8,0.13765977,4,6,3,4,3,14,7
ds-0012-real,34.90431397,10,1.26803653,0.14879735,0.25711253,0.24841152,0.20586048,0.13981812,real_hourly,86077.67185538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00051941,0.08555317,0.12439048,0.11662916,0.13679487,0.06059896,0.01784564,0.13205992,0.05126370,0.04495637,0.00957278,0.08662264,0.05678857,0.05639309,0.01234000,0.00634501,0.00132624,1,87.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,1,157.0,10.0,1.0,1.0,1.6,1.0,1.0,1.0,1,95.0,11.0,1.08,1.2,1.0,2.6,1.0,1.0,1,114.0,28.0,1.0,1.0,1.0,1.0,2.2,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,503,5,16,8,0.13411735,11,2,4,3,1,11,13
ds-0013-real,23.45133168,16,1.28701371,0.18934752,0.11121960,0.31874610,0.08648648,0.29420030,real_hourly,65631.90528212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00029517,0.15179141,0.12154055,0.13058370,0.08385892,0.04218925,0.01692871,0.13156046,0.05306743,0.05076324,0.00534476,0.07643257,0.06929434,0.04227174,0.01561307,0.00754042,0.00092426,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,504,5,16,8,0.18601140,3,2,2,10,1,6,15
ds-0014-flat,20.68283551,14,1.92978217,0.30201777,0.10759168,0.10357338,0.30146616,0.18535100,flat,119445.59830645,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,129.0,33.0,1.0,2.0,1.0,1.0,1.0,1.0,1,0.0,24.0,1.0,1.0,1.6,1.0,1.0,1.0,1,132.0,15.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,505,5,16,8,0.09220290,10,5,5,9,5,7,5
ds-0015-flat,20.65452772,18,1.25168736,0.17999234,0.02561576,0.35303877,0.30891330,0.13243982,flat,69366.07321306,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,40.0,33.0,1.0,2.0,1.0,1.0,1.0,1.0,1,76.0,8.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,506,5,16,8,0.08266881,12,1,5,5,2,4,2
ds-0016-flat,21.45875837,12,0.75028539,0.13512074,0.21651971,0.05801621,0.28731586,0.30302748,flat,105154.37265946,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,64.0,29.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,507,5,16,8,0.13092815,5,7,3,8,4,9,2
